,artiss,juduls,chords
802,Kunci Gitar Anang - Separuh Jiwaku Pergi,Kunci Gitar Anang - Separuh Jiwaku Pergi,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C G Am G F C Dm G

  C         G     Am G
Separuh Jiwaku Pergi
             Dm
Memang indah semua
          G
Tapi berakhir luka

      Em  Am         Dm
kau main hati dengan sadarmu
       G
kau tinggal aku

Reff
              F        G
     Benar ku mencintaimu
              C
     Tapi tak begini
            Dm      G
     Kau khianati hati ini
           C
     Kau curangi aku
              F        G
     Benar ku mencintaimu
              C
     Tapi tak begini
            Dm      G
     Kau khianati hati ini
           C
     Kau curangi aku

Int. Am G

    C             G       Am  G
Kau bilang tak pernah bahagia
         Dm
Selama dengan aku
         G
Itu ucap bibirmu

       Em      Am
Kau dustakan semua
       Dm
Yang kita bina
          G
Kau hancurkan semua

Kembali ke Reff

Int. Bm A G F#m Em D Em C F#
     Bm A G F#m Em A

Reff 2
              G        A
     Benar ku mencintaimu
              D
     Tapi tak begini
            G       A
     Kau khianati hati ini
           D
     Kau curangi aku
              G        A
     Benar ku mencintaimu
              D
     Tapi tak begini
            Em
     Kau khianati 
           A
     Kau curangi aku
             Em    A
     Kau dustai hati
                   D
     benar kumencintaimu

outro : D A Bm A G




Facebook


Twitter
Chord Anang - Separuh Jiwaku Pergi
Chord Kunci Gitar Terkait:
Anang Hermansyah - Bermunajat
Keluarga ASIX - Ramadhan Ini
Anang & Ashanty - Luar biasa
ANANG - Aku Lelakimu
Anang Hermansyah - Lailatul Qadar
Miliki Diriku - Anang ft Krisdayanti
Anang Hermansyah ft Syahrini - Jangan Memilih Aku
Anang & Ashanty - Cinta Tanpa Syarat
Anang Hermansyah ft Syahrini - Cinta Terakhir

Lihat semua :
Chord Anang
 "
803,Kunci Gitar ANANG - Aku Lelakimu,Kunci Gitar ANANG - Aku Lelakimu,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Am  G  F  G  (2x)

F                        C
Datanglah bila engkau menangis
  F                         C
Ceritakan semua yang engkau mau
   G/B       Am   G        F   G
Percaya padaku… aku lelakimu

    F                        C
Mungkin pelukku tak sehangat senja
 F                       C
Ucapku tak menghapus air mata
  G/B         Am     G         F  G
Tapi ku di sini s'bagai lelakimu

Reff 1:
         C                 Am
  Akulah yang tetap memelukmu erat
           F                   G
  Saat kau berpikir mungkinkah berpaling
         C                  Am
  Akulah yang nanti menenangkan badai
         F                  G
  Agar tetap tegar kau berjalan nanti

  F                          C
Sudah benarkah yang engkau putuskan
  F                        C
Garis hidup sudah engkau temukan
   G/B         Am     G         F  G
Engkau memilihku s'bagai lelakimu

Kembali ke : Reff

Interlude : A Bm  G Bm  (2x)

Reff 2:
         D                 Bm
  Akulah yang tetap memelukmu erat
           G                   A
  Saat kau berpikir mungkinkah berpaling
         D                  Bm
  Akulah yang nanti menenangkan badai
         G                  A
  Agar tetap tegar kau berjalan nanti

Kembali ke : Reff 2

Outro :  A Bm  G Bm


Facebook


Twitter
Chord ANANG - Aku Lelakimu
Chord Kunci Gitar Terkait:
Anang Hermansyah ft Syahrini - Jangan Memilih Aku
Anang Hermansyah - Lailatul Qadar
Miliki Diriku - Anang ft Krisdayanti
Anang Hermansyah ft Syahrini - Cinta Terakhir
Anang & Ashanty - Luar biasa
Anang Hermansyah - Bermunajat
Keluarga ASIX - Ramadhan Ini
Anang - Separuh Jiwaku Pergi
Anang & Ashanty - Cinta Tanpa Syarat

Lihat semua :
Chord Anang
 "
804,Kunci Gitar Anarcute - Nikmat Patah Hati,Kunci Gitar Anarcute - Nikmat Patah Hati,"
Transpose:Auto Scroll Light Mode    Dark Mode   Capo ♪ fret 1

Intro : Em C G D
        Em C G D

Em                     C
 dan terulang lagi.. hari ini..
     G
di ruang yang sepi menatap layar
D
yang terkoneksi..
Em                   C
 ku coba nikmati.. patah hati ini..
G               D
 ku benci akui aku gagal lagi..

Reff :
     C       D
 kuputar.. lagu..
   G
 patah hati andalanku..
     C      D
 kucari.. tau..
  G
 apa hatimu pun hancur..
 
       C      D
 karna ku.. ragu..
      G
 masihkah ada rasamu..
        C           D
 yang dulu.. kau simpan..
      Em
 untukku..

Musik : Em C G D

         Em         C
ku konsumsi lagi.. air ini..
     G
di ruang gemerlap ku tak bersayap
D
namunku terbang..
Em                    C
 tetap ku nikmati.. patah hati ini..
G                      D
 ku tak punya nyali.. aku gagal lagi..

Reff :
     C       D
 kuputar.. lagu..
   G
 patah hati andalanku..
     C      D
 kucari.. tau..
  G
 apa hatimu pun hancur..
 
       C      D
 karna ku.. ragu..
      G
 masihkah ada rasamu..
        C           D
 yang dulu.. kau simpan..
      Em
 untukku..

     C
 biarlah..
     D              G
 aku yang menanggungnya..
 (semua kesalahan..)
     C
 biarlah..
      D             G
 hati yang kan tergerak..
 (tuk pulihkan semua..)
     C
 biarlah..
       D             G
 waktu yang kan menjawab..
 (tuk buktikan rasa..)
        C           D
 yang dulu.. kau simpan..
     (Em)
 untukku..

Outro : Em..C Em C
        G..Am C

   ----------------
===ORIGINAL VERSION===
   ----------------

Catatan :
Change re-chord : D# = D#/G 
Sebelum masuk reff

Intro : Fm C# G# D#
        Fm C# G# D#

Fm                     C#
 dan terulang lagi.. hari ini..
     G#
di ruang yang sepi menatap layar
D#
yang terkoneksi..
Fm                   C#
 ku coba nikmati.. patah hati ini..
G#              D#
 ku benci akui aku gagal lagi..

Reff :
     C#      D#
 kuputar.. lagu..
   G#
 patah hati andalanku..
     C#     D#
 kucari.. tau..
  G#
 apa hatimu pun hancur..
 
       C#     D#
 karna ku.. ragu..
      G#
 masihkah ada rasamu..
        C#          D#
 yang dulu.. kau simpan..
      Fm
 untukku..

Musik : Fm C# G# D#

         Fm         C#
ku konsumsi lagi.. air ini..
     G#
di ruang gemerlap ku tak bersayap
D#
namunku terbang..
Fm                    C#
 tetap ku nikmati.. patah hati ini..
G#                     D#
 ku tak punya nyali.. aku gagal lagi..

Reff :
     C#      D#
 kuputar.. lagu..
   G#
 patah hati andalanku..
     C#     D#
 kucari.. tau..
  G#
 apa hatimu pun hancur..
 
       C#     D#
 karna ku.. ragu..
      G#
 masihkah ada rasamu..
        C#          D#
 yang dulu.. kau simpan..
      Fm
 untukku..

     C#
 biarlah..
     D#             G#
 aku yang menanggungnya..
 (semua kesalahan..)
     C#
 biarlah..
      D#            G#
 hati yang kan tergerak..
 (tuk pulihkan semua..)
     C#
 biarlah..
       D#            G#
 waktu yang kan menjawab..
 (tuk buktikan rasa..)
        C#          D#
 yang dulu.. kau simpan..
     (Fm)
 untukku..

Outro : Fm C# Fm C#
        G#..A#m C#



Facebook


Twitter
Chord Anarcute - Nikmat Patah Hati
Chord Kunci Gitar Terkait:Sorry, no related chords at this time.
Lihat semua :
Chord Anarcute
 "
805,Kunci Gitar Anci Laricci - Anak Karaeng,Kunci Gitar Anci Laricci - Anak Karaeng,"
Transpose:Auto Scroll Light Mode    Dark Mode   Capo di fret 2

Intro : D D G..

D                G
 bata-bata inja' andi' 
C  D      G
 ero' mae.. assuro..
G           Am
 mallakka.. nakke..
    D         G
mallakka.. tani angga'..

D             G
 ku asseng naiki' andi
C   D       G
 tautoa ta'.. karaeng..
G       Am
 inakke anne..
      D            G
ana' tuna.. kamase.. mase..

Reff :
 G                    C
  rapanga' tumpang ri balang..
   D                    G
 katte ndi' bintoeng ri langi'..
 G           Am
  manna ku' lumpa'..
         D                 G
 manna lumpa'.. ta kurapik tongji..

 G                   C
  Ikatte ndi' ana' karaeng..
          D         G
 Tinro ri ambala' madina..
            D
 Lompo cinnaku..sayang
       D                   G
 Lompo cinna.. taena pakkulle ku..

Musik : D D G..

D             G
 ku asseng naiki' andi
C   D       G
 tautoa ta'.. karaeng..
G       Am
 inakke anne..
      D            G
ana' tuna.. kamase.. mase..

Reff :
 G                    C
  rapanga' tumpang ri balang..
   D                    G
 katte ndi' bintoeng ri langi'..
 G           Am
  manna ku' lumpa'..
         D                 G
 manna lumpa'.. ta kurapik tongji..

 G                   C
  Ikatte ndi' ana' karaeng..
          D         G
 Tinro ri ambala' madina..
            D
 Lompo cinnaku..sayang
       D                   G
 Lompo cinna.. taena pakkulle ku..

Outro : G

[[[ORIGINAL CHORD]]]

Intro : E E A..

E                A
 bata-bata inja' andi' 
D  E      A
 ero' mae.. assuro..
A           Bm
 mallakka.. nakke..
    E         A
mallakka.. tani angga'..

E             A
 ku asseng naiki' andi
D   E       A
 tautoa ta'.. karaeng..
A       Bm
 inakke anne..
      E            A
ana' tuna.. kamase.. mase..

Reff :
 A                    D
  rapanga' tumpang ri balang..
   E                    A
 katte ndi' bintoeng ri langi'..
 A           Bm
  manna ku' lumpa'..
         E                 A
 manna lumpa'.. ta kurapik tongji..

 A                   D
  Ikatte ndi' ana' karaeng..
          E         A
 Tinro ri ambala' madina..
            E
 Lompo cinnaku..sayang
       E                   A
 Lompo cinna.. taena pakkulle ku..

Musik : E E A..

E             A
 ku asseng naiki' andi
D   E       A
 tautoa ta'.. karaeng..
A       Bm
 inakke anne..
      E            A
ana' tuna.. kamase.. mase..

Reff :
 A                    D
  rapanga' tumpang ri balang..
   E                    A
 katte ndi' bintoeng ri langi'..
 A           Bm
  manna ku' lumpa'..
         E                 A
 manna lumpa'.. ta kurapik tongji..

 A                   D
  Ikatte ndi' ana' karaeng..
          E         A
 Tinro ri ambala' madina..
            E
 Lompo cinnaku..sayang
       E                   A
 Lompo cinna.. taena pakkulle ku..

Outro : A



Facebook


Twitter
Chord Anci Laricci - Anak Karaeng
Chord Kunci Gitar Terkait:Sorry, no related chords at this time.
Lihat semua :
Chord Anci Laricci
 "
806,Kunci Gitar Anda - Tentang Seseorang,Kunci Gitar Anda - Tentang Seseorang,"
Transpose:Auto Scroll Light Mode    Dark Mode   Am         F      G            C
Teruntukmu hatiku inginku bersuara
Am           F        G          C
Merangkai semua tanya Imaji yang terlintas
Dm         Em
Berjalan pada satu 
E               Am
Tanya slalu menggangguku
 F         G         C
Seseorang itukah dirimu kasih

Am          F        G           C
Kepada yang tercinta Inginnya ku mengeluh
Am          F        G            C
Semua resah di diri Mencari jawab pasti
Dm        Em      E              Am
Akankah seseorang yang kuimpikan kan hadir
 F           G          C
Raut halus menyelimuti jantungku

Reff
     Dm       G
     Cinta hanyalah cinta
     Am             F
     Hidup dan mati untukmu
     Dm          E              Am
     Mungkinkah semua tanya Kau yang jawab
     Dm           G         Am       F
     Dan tentang seseorang Itu pula dirimu
     Dm            E         Am C Am C Am
     Ku bersumpah akan mencinta

Musik : Am F G C 2x

Dm        Em      E              Am
Akankah seseorang yang kuimpikan kan hadir
 F           G          C
Raut halus menyelimuti jantungku

Reff
     Dm       G
     Cinta hanyalah cinta
     Am             F
     Hidup dan mati untukmu
     Dm          E              Am
     Mungkinkah semua tanya Kau yang jawab
     Dm           G         Am      F
     Dan tentang seseorang Itu pula dirimu
     Dm            E         Am
     Ku bersumpah akan mencinta

     Dm       G
     Cinta hanyalah cinta
     Am             F
     Hidup dan mati untukmu
     Dm          E              Am
     Mungkinkah semua tanya Kau yang jawab
     Dm          G          Am       F
     Dan tentang seseorang Itu pula dirimu
     Dm            E         Am
     Ku bersumpah akan mencinta

Ending : C Am C Am




Facebook


Twitter
Chord Anda - Tentang Seseorang
Chord Kunci Gitar Terkait:Sorry, no related chords at this time.
Lihat semua :
Chord Anda
 "
807,Kunci Gitar Anda Wardhana - Kau Dimana (Ost Ai Lop Yu Pul),Kunci Gitar Anda Wardhana - Kau Dimana (Ost Ai Lop Yu Pul),"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C F -G C

        C
hancur hatiku
                       Am
mengenang semua tentang kamu
        Dm
kini kau jauh
                  G
tak bisa lagi bersamaku
            C
bingung dan pilu
                 Am
serasa dunia akan runtuh
          Dm      G         C
kau telah pergi tinggalkan diriku

Reff:
     (Em -C)   F
  kau ada dimana
      Em
  aku merindukanmu
              Dm
  derai air mata ku..
  G                     C
  ..habiskan seluruh nafas
    (Em     -C)    F
  hanya kau yang bisa
       Em
  membuatku bahagia
    Dm
  berat jalani hidup
                     G
  bila kini kau tak ada..

    F  G
disisi..

         C
kuncup dihati
                        Am
yang tlah lama kusimpan dulu
         Dm
hanyalah duri
                      G
tak mekar bahkan jadi layu
         C
tak ada lagi
                         Am
dunia yang indah seperti dulu
       Dm      G          C
terasa sepi bagai angin lalu

==Kembali ke : Reff

      F   Em Dm Am
oohoo hooh..
F Em Dm G

Dm                Em
..kini rasa sakit didadaku
           F
berkeping-keping kehilangan
    G
dirimu..ooohhhhh

==Kembali ke : Reff [2x]

         C
hancur hatiku
                        Am  F
mengenang semua tentang ka,,mu..

Chord diatas sudah diaransement 
sehingga menjadi dasar semua
Berikut versi originalnya gan....

Catatan : yang dalam tanda kurung () 
          adalah variasi tab manual...

Intro : A Asus4 -E A

         A
hancur hatiku
                        F#m
mengenang semua tentang kamu
         Bm
kini kau jauh
                   E
tak bisa lagi bersamaku
             A
bingung dan pilu
                  F#m
serasa dunia akan runtuh
           Bm       E          A
kau telah pergi tinggalkan diriku

Reff:
     (A/C#-A) D
  kau ada dimana
      C#m
  aku merindukanmu
              Bm
  derai air mata ku..
  E                     A
  ..habiskan seluruh nafas
    (A/C#    -A)   D
  hanya kau yang bisa
       C#m
  membuatku bahagia
    Bm
  berat jalani hidup
                     E
  bila kini kau tak ada..

    D   E
disisi..

         A
kuncup dihati
                        F#m
yang tlah lama kusimpan dulu
         Bm
hanyalah duri
                      E
tak mekar bahkan jadi layu
         A
tak ada lagi
                          F#m
dunia yang indah seperti dulu
       Bm      E          A
terasa sepi bagai angin lalu

==Kembali ke : Reff

      D    C#m Bm F#m
oohoo hooh..
D C#m Bm E

Bm                C#m
..kini rasa sakit didadaku
          D
berkeping-keping kehilangan
    E
dirimu..ooohhhhh

==Kembali ke : Reff [2x]

         A
hancur hatiku
                        F#m D
mengenang semua tentang ka,,mu..


Facebook


Twitter
Chord Anda Wardhana - Kau Dimana (Ost Ai Lop Yu Pul)
Chord Kunci Gitar Terkait:Sorry, no related chords at this time.
Lihat semua :
Chord Anda Wardhana
 "
808,Kunci Gitar Andara - Goyang Dendeng Balado,Kunci Gitar Andara - Goyang Dendeng Balado,"
Transpose:Auto Scroll Light Mode    Dark Mode   ♫ Capo di fret 4

Intro : C G Am Em
        F C Dm G
        C G Am Em
        F C Dm G

C           G             Am
 aku biduan.. biduan kondangan
         Em              F
tetapi bukan.. cewek murahan
                C           Dm
walau sering nyanyi malam malam
            G
hanya menghibur orang..

C              G                Am
 aku bergoyang.. memang harus goyang
            Em              F
kalau tak goyang.. ibarat makan
             C           Dm
nasi pakai sayur tanpa garam
          G
tawar rasanya abang..

C            G
 ini bukan goyang poco poco
C             G
 tapi goyang urang awak juo
Am               Em
 judulnya goyang dendeng balado
F                  G
ayo semua goyang ciek duo tigo..

Reff :
 C                  G
 goyang dendeng balado abang
 Am              Em
 nasinya beras solok abang
 F                 C
  yang bergoyang lidahnya bergoyang
 Dm                     G
  yang makan lidahnya goyang goyang..

 C                  G
 goyang dendeng balado abang
 Am              Em
 nasinya beras solok abang
 F             C
  ayo goyang lidahnya digoyang
 G                  C
  enaknya bukan kepalang..

Musik : C G Am Em
        F C Dm G
        C G Am Em
        F C Dm G

C              G                Am
 aku bergoyang.. memang harus goyang
            Em              F
kalau tak goyang.. ibarat makan
             C           Dm
nasi pakai sayur tanpa garam
          G
tawar rasanya abang..

C            G
 ini bukan goyang poco poco
C             G
 tapi goyang urang awak juo
Am               Em
 judulnya goyang dendeng balado
F                  G
ayo semua goyang ciek duo tigo..

Reff :
 C                  G
 goyang dendeng balado abang
 Am              Em
 nasinya beras solok abang
 F                 C
  yang bergoyang lidahnya bergoyang
 Dm                     G
  yang makan lidahnya goyang goyang..

 C                  G
 goyang dendeng balado abang
 Am              Em
 nasinya beras solok abang
 F             C
  ayo goyang lidahnya digoyang
 G                  C
  enaknya bukan kepalang..

Outro : C G Am Em
        F C Dm G
        C G Am Em
        F C Dm G
        C

[[[ORIGINAL CHORD]]]

Intro : E B C#m G#m
        A E F#m B
        E B C#m G#m
        A E F#m B

E           B             C#m
 aku biduan.. biduan kondangan
         G#m             A
tetapi bukan.. cewek murahan
                E           F#m
walau sering nyanyi malam malam
            B
hanya menghibur orang..

E              B                C#m
 aku bergoyang.. memang harus goyang
            G#m             A
kalau tak goyang.. ibarat makan
             E           F#m
nasi pakai sayur tanpa garam
          B
tawar rasanya abang..

E            B
 ini bukan goyang poco poco
E             B
 tapi goyang urang awak juo
C#m              G#m
 judulnya goyang dendeng balado
A                  B
ayo semua goyang ciek duo tigo..

Reff :
 E                  B
 goyang dendeng balado abang
 C#m             G#m
 nasinya beras solok abang
 A                 E
  yang bergoyang lidahnya bergoyang
 F#m                    B
  yang makan lidahnya goyang goyang..

 E                  B
 goyang dendeng balado abang
 C#m             G#m
 nasinya beras solok abang
 A             E
  ayo goyang lidahnya digoyang
 B                  E
  enaknya bukan kepalang..

Musik : E B C#m G#m
        A E F#m B
        E B C#m G#m
        A E F#m B

E              B                C#m
 aku bergoyang.. memang harus goyang
            G#m             A
kalau tak goyang.. ibarat makan
             E           F#m
nasi pakai sayur tanpa garam
          B
tawar rasanya abang..

E            B
 ini bukan goyang poco poco
E             B
 tapi goyang urang awak juo
C#m              G#m
 judulnya goyang dendeng balado
A                  B
ayo semua goyang ciek duo tigo..

Reff :
 E                  B
 goyang dendeng balado abang
 C#m             G#m
 nasinya beras solok abang
 A                 E
  yang bergoyang lidahnya bergoyang
 F#m                    B
  yang makan lidahnya goyang goyang..

 E                  B
 goyang dendeng balado abang
 C#m             G#m
 nasinya beras solok abang
 A             E
  ayo goyang lidahnya digoyang
 B                  E
  enaknya bukan kepalang..

Outro : E B C#m G#m
        A E F#m B
        E B C#m G#m
        A E F#m B
        E



Facebook


Twitter
Chord Andara - Goyang Dendeng Balado
Chord Kunci Gitar Terkait:
Diah Safitri - Pilih Aku
Dj Qhelfin - Ko Cantik Tapi Sombong
Feby Anggelita - Takdir Manampuh
Santuy Aja - Cimoy Montok Featuring Dykoplo x Kow1ll
Nona Noni - Jangan Setengah Hati
Rosynta Dewi - Aku Dewean
Vita Alvia - Cinta Tapi Boong (Remix)
Dewi Luna - Uget Uget
Sinka Sisuka - Hancur Sudah Hatiku
Ratu Idola - Galau Ting Ting
Indah Permata - Bojomu Semangatku
Melinda Varera - Ala Indo
Anggi Wardani - Gara Gara Biduan
Anggun Pramudita - Abang Lagi Dimana
Falen Finola - Ceriping Telo
Rinandha - Maaf Untuk Mantan
Diva Amanda - Golek Liyane
Dj Theplex - Duit Ceblok
Cut Rianda Zuhra - Bukan Permata
Melinda - Cinta Satu Malam

Lihat semua :
Chord AndaraChord Remix
 "
809,Kunci Gitar Anderta - Jujur Saja,Kunci Gitar Anderta - Jujur Saja,"
Transpose:Auto Scroll Light Mode    Dark Mode   C              G
Bukan ku tak sayang
Am              G
bukan ku tak cinta
F            Em        Dm    G
Apa lagi tak memperhatikanmu

C           G
Aku hanya butuh
Am           G
sedikit berpaling
F              Em
Bukan ada yang lain
Dm            G
bukan pula jenuh...

Reff:
          C   G           Am
  Jujur saja aku makin cinta
    C          F
  Aku makin sayang
      C          Dm     G
  dan makin tergila padamu

C              G
Bukan ku tak sayang
Am              G
bukan ku tak cinta
F            Em        Dm    G
Apa lagi tak memperhatikanmu

==Kembali ke : Reff [2x]

C              Dm
Asal kamu tahu semua itu
F                 G
hanya untuk menjemputmu

Musik : F G Am Dm F D G

==Kembali ke : Reff [4x]




Facebook


Twitter
Chord Anderta - Jujur Saja
Chord Kunci Gitar Terkait:Sorry, no related chords at this time.
Lihat semua :
Chord Anderta
 "
810,Kunci Gitar Ussy ft. Andhika Pratama - Kupilih Hatimu,Kunci Gitar Ussy ft. Andhika Pratama - Kupilih Hatimu,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Am Bm C D Bm Em

        Am             Dm
Kupilih hatimu tak ada ku ragu
        G                  C
Mencintamu adalah hal yang terindah
        F          Dm
dalam hidupku oh sayang
                  E
kau detak jantung hatiku

       Am                Dm
setiap nafasku hembuskan namamu
         G               C
sumpah mati hati ingin memilihmu
        F          Dm
dalam hidupku oh sayang
              E
kau segalanya untukku

Reff 1:
            F              G
  Janganlah jangan kau sakiti cinta ini
            Em         A
  sampai nanti di saat ragaku sudah 
           Dm                 G
  tidak bernyawa lagi dan menutup mata ini
             F    C
  untuk yang terakhir

       Am                Dm
setiap nafasku hembuskan namamu
          G              C
sumpah mati hati ingin memilihmu
         F         Dm
dalam hidupku oh sayang
              E
kau segalanya untukku

==Kembali ke : Reff 1

Reff 2:
            F              G
  Tolonglah jangan kau sakiti hati ini
            Em         A
  sampai nanti di saat nafasku sudah 
           Dm                     G
  tidak berhembus lagi karena sungguh cinta ini
            F   Em
  cinta sampai mati

Musik : Am G# G F# F G A

==Kembali ke : Reff 1, Reff 2

Dm E           Am
     cinta sampai mati



Facebook


Twitter
Chord Ussy ft. Andhika Pratama - Kupilih Hatimu
Chord Kunci Gitar Terkait:
Ussy - Benci Lagu Cinta
Ussy - Lovely

Lihat semua :
Chord Andhika PratamaChord Ussy
 "
811,Kunci Gitar Andi Bernadee - Penat,Kunci Gitar Andi Bernadee - Penat,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : Am G F..

            Am
ku hanya mampu
     G       F
memberi secebis dari semua
          Am     G
ku takut akan janji
         F
yang diberi atau terima..
 
         Am
aku tahu tiada
    G        F
pelangi di langit yang gelap
         Am
tapi aku masih
   G       F
mencari bintang..
 
          Dm              Em  F
walaupun aku masih lagi meragui
       Dm                Em  F
usah risau engkau aku percayai..
 
Reff :
 G         Am    G        F
 takkan pernah.. takkan penat..
               Am  
 ku masih mengejar bayangmu
 G             F
 hingga ke penamat..

              Am       G        F
 ku takkan pernah.. ku takkan penat..
               Am
 ku masih bertahan walau
      G         F
 diri semakin berat
            Am
 hanya untukmu..

          G
aku tak mahu kau bersedih
F
 janji ku usahakan lebih
    Am              G
istana ku bina untukmu
              F
untuk kita bersama..

    Am               G
disini la tempat dimana kau rehat
     F
jika kau terluka akulah ubat
   Am                G         F
ukiran tersenyum melihat engkau..

          Dm              Em  F
walaupun aku masih lagi meragui
       Dm                Em  F
usah risau engkau aku percayai..
 
Reff :
 G         Am    G        F
 takkan pernah.. takkan penat..
               Am  
 ku masih mengejar bayangmu
 G             F
 hingga ke penamat..

              Am       G        F
 ku takkan pernah.. ku takkan penat..
               Am
 ku masih bertahan walau
      G         F
 diri semakin berat
            Am   G     F
 hanya untukmu.. o uwo wo..
            Am       G      F
 hanya untukmu.. ho uwoho howo..
  Am      G    F
 owo o.. oo.. oo o o..
  Am      G    F
 owo o.. oo.. oo o o..

[[[ORIGINAL CHORD]]]

Intro : G#m F# E..

            G#m
ku hanya mampu
     F#      E
memberi secebis dari semua
          G#m    F#
ku takut akan janji
         E
yang diberi atau terima..
 
         G#m
aku tahu tiada
    F#       E
pelangi di langit yang gelap
         G#m
tapi aku masih
   F#      E
mencari bintang..
 
          C#m             D#m E
walaupun aku masih lagi meragui
       C#m               D#m E
usah risau engkau aku percayai..
 
Reff :
 F#        G#m   F#       E
 takkan pernah.. takkan penat..
               G#m 
 ku masih mengejar bayangmu
 F#            E
 hingga ke penamat..

              G#m      F#       E
 ku takkan pernah.. ku takkan penat..
               G#m
 ku masih bertahan walau
      F#        E
 diri semakin berat
            G#m
 hanya untukmu..

          F#
aku tak mahu kau bersedih
E
 janji ku usahakan lebih
    G#m             F#
istana ku bina untukmu
              E
untuk kita bersama..

    G#m              F#
disini la tempat dimana kau rehat
     E
jika kau terluka akulah ubat
   G#m               F#       E
ukiran tersenyum melihat engkau..

          C#m             D#m E
walaupun aku masih lagi meragui
       C#m               D#m E
usah risau engkau aku percayai..
 
Reff :
 F#        G#m   F#       E
 takkan pernah.. takkan penat..
               G#m 
 ku masih mengejar bayangmu
 F#            E
 hingga ke penamat..

              G#m      F#       E
 ku takkan pernah.. ku takkan penat..
               G#m
 ku masih bertahan walau
      F#        E
 diri semakin berat
            G#m  F#    E
 hanya untukmu.. o uwo wo..
            G#m      F#     E
 hanya untukmu.. ho uwoho howo..
  G#m     F#   E
 owo o.. oo.. oo o o..
  G#m     F#   E
 owo o.. oo.. oo o o..




Facebook


Twitter
Chord Andi Bernadee - Penat
Chord Kunci Gitar Terkait:
Tuah - Raja Dihati
Merenung Bulan - Aishah (Malaysia)
Iklim - Suci Dalam Debu
Ariff Bahran - Usah
Armand - Jangan pisahkan
Guslian - Dalam Pasrah Yang Tak Rela
Faisal Asahan - Selasih Ku Sangka Mayang
Dia Band - Lupakan Dia
Ismail Izzani - Sabar (Lagu Malaysia)
Feez Mizaro - Bukan Milikku Lagi
Aprilian - Bahagiamu Lukaku
Ara Johari - Racun Hati
Tajul - Ku Sayang Kau Rindu
Ohaa feat. Fanzi Ruji - Sigup Langkum
Haikal Ali - Bertemu Kembali
Mimie Haris - Tapi Jika
Geng Rusa Class - Ragam Rusa Class
Cinta Persinggahan - Jhon Kinawa
Sharm - Maafkan Aku Jentayu
Selat Malaka - Thomas & Yelse

Lihat semua :
Chord Andi BernadeeChord Lagu Malaysia
 "
